Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Gabon,GAB,2.657543492,2.628891897,2.60945158,2.594368364,2.583129895,2.564339569,2.527247711,2.46677878,2.394237523,2.31849848,2.255876606,2.217032951,2.208283936,2.220249636,2.235212269,2.244585293,2.25347596,2.26008213,2.263388246,2.267448678,2.268565849,2.258907755
"Gambia, The",GMB,3.132242473,2.876963325,2.771039579,2.770285031,2.784525649,2.784905245,2.818909479,2.884565586,2.96852686,3.06438408,3.151679407,3.211012886,3.233858184,3.232073446,3.223270884,3.22054978,3.222963069,3.233740594,3.247860956,3.259751372,3.262697919,3.253973956
Georgia,GEO,0.77451105,0.768558451,-1.013034746,-2.659709075,-2.522031834,-1.847511473,-0.982389344,-0.778544839,-0.771072946,-0.724616161,-0.672509797,-1.301501055,-1.302691682,-1.304108583,-1.297159673,-1.314207282,-1.282068843,-1.298719553,-1.315808458,-1.307543305,-1.298719553,-1.2893219
Germany,DEU,0.760346947,0.657391218,0.346856649,0.293904444,0.289474899,0.146313282,0.015143651,0.064634578,0.1354316,0.168225361,0.168128319,0.055363304,-0.021709728,-0.056778262,-0.112797498,-0.133718573,-0.190142845,-0.25338341,-0.153198447,0.025362128,-1.691348956,2.100157101
Ghana,GHA,2.810615002,2.777323607,2.680133879,2.547828044,2.406367416,2.299435377,2.253613474,2.285550831,2.36815618,2.459855314,2.530083218,2.580182325,2.60112095,2.60029289,2.595248421,2.590751378,2.576071445,2.550882259,2.517554144,2.480596918,2.441272627,2.397635733
Gibraltar,GIB,0.411424069,0.409738304,0.327320496,0.18341898,-0.003665085,-0.139372845,-0.128541803,0.080816991,0.432361805,0.833778109,1.164333756,1.377417539,1.417965636,1.336261099,1.220173383,1.124878853,1.065848143,1.051318861,1.063161194,1.084170557,1.072542257,1.007581161
Greece,GRC,0.763882722,0.588261919,0.500703438,0.467197289,0.440670531,0.493267145,0.554211903,0.383471312,0.409041838,0.519884464,0.366566462,0.238643175,0.247413543,0.293249074,0.300331801,0.254757582,0.265457837,0.263026401,0.128880433,-0.147951277,-0.540752951,-0.725120807
Greenland,GRL,-0.361011222,-0.180995525,0.542006747,0.539084863,0.179051077,0.178731057,0.178412179,0,0.178094437,0.266548359,0.458574268,0.275195545,0.256870545,0.04216222,-0.283179181,-0.386485847,-0.402186877,-0.008876974,1.028023326,-0.026363197,-0.140721219,-0.577265865
Grenada,GRD,0.770442114,1.126337335,1.113792147,0.851469663,0.540168138,0.325870307,0.174877902,0.137119429,0.176301748,0.22509581,0.246140091,0.26507442,0.278986466,0.285981285,0.298724823,0.317144421,0.334424298,0.349610406,0.362723211,0.374737622,0.385664418,0.403069929
Guam,GUM,2.326107935,2.259639894,2.113118475,1.911504686,1.701548433,1.505561911,1.30148806,1.094627324,0.890464014,0.698650775,0.525414238,0.369449167,0.234797603,0.130766455,0.017675094,-0.061244915,-0.013895819,0.196257292,0.514996689,0.885431232,1.204346196,1.411308829
Guatemala,GTM,2.463938665,2.474050136,2.468256214,2.452167862,2.431690695,2.415728731,2.408520412,2.413010503,2.423283881,2.4346042,2.437201061,2.424198289,2.391881097,2.346843946,2.298528255,2.25450563,2.215217447,2.183077451,2.156000018,2.129043456,2.100666307,2.073729463
Guinea,GIN,5.860332461,5.814123382,5.185291894,4.242925503,3.274857958,2.510643888,1.975422411,1.746964419,1.740553399,1.763962344,1.75467283,1.818774664,1.954566096,2.135068027,2.343585602,2.535892278,2.671068832,2.728375086,2.730596725,2.722621551,2.723327101,2.714271982
Guinea-Bissau,GNB,2.24431693,2.237637523,2.223902137,2.206093951,2.188553034,2.172895778,2.157630141,2.14304764,2.130396469,2.120420116,2.11501717,2.116021409,2.124636833,2.139790064,2.151915043,2.166834999,2.198535439,2.250734234,2.312927383,2.377167932,2.426886212,2.449486737
Guyana,GUY,0.016583944,0.318462967,0.460108632,0.477956666,0.480202558,0.500121599,0.470646681,0.388899343,0.273744156,0.127240099,-0.007535643,-0.076734403,-0.050515291,0.044858847,0.162831418,0.259577691,0.329108425,0.354006288,0.347448111,0.334074633,0.333753421,0.345258441
Haiti,HTI,1.962871193,1.92702185,1.896829997,1.870304875,1.846599593,1.821303422,1.790225936,1.751386671,1.708304297,1.663000228,1.62236162,1.592461468,1.576392866,1.569201638,1.564546197,1.555189016,1.53851361,1.511659552,1.477558505,1.442333818,1.408851593,1.374736619
Honduras,HND,2.710513766,2.638565912,2.551560089,2.456169517,2.358792054,2.26871482,2.19115593,2.129944558,2.080509016,2.033050786,1.984431457,1.939870991,1.899179152,1.860598552,1.826882836,1.792143245,1.747160287,1.688651031,1.622622006,1.554236301,1.493977504,1.449196017
"Hong Kong SAR, China",HKG,0.839650031,1.717770734,2.252030431,1.980132777,4.438607795,0.832512855,0.834808807,0.955125814,0.881594076,0.736962668,0.442846827,-0.197404126,0.779918562,0.436871406,0.642270483,0.859633272,0.598238787,0.215353334,0.734446396,0.672543292,1.166874383,0.458789964
Hungary,HUN,-0.039136583,-0.114035594,-0.136883104,-0.139220004,-0.171771609,-0.201458936,-0.232679337,-0.28326061,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757
Iceland,ISL,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859
India,IND,1.999814467,1.967829193,1.941978838,1.919782703,1.89839515,1.874188288,1.845496823,1.810901033,1.772114444,1.732176951,1.692964725,1.653868187,1.615377319,1.577221429,1.540257607,1.502933906,1.462900688,1.419375347,1.374351006,1.328401097,1.285832037,1.251190626
Indonesia,IDN,1.690455279,1.643386472,1.593879441,1.544134194,1.496065315,1.45353948,1.419304731,1.395101264,1.378630019,1.365255918,1.352808213,1.342892983,1.334985753,1.328581128,1.321272163,1.31419028,1.310351365,1.310373377,1.311455309,1.313747333,1.310610019,1.293982944
"Iran, Islamic Rep.",IRN,1.459172632,1.165991645,1.165452536,1.36430178,1.624698193,1.809520657,1.88827999,1.813646908,1.637786785,1.451335133,1.314337347,1.211884701,1.160569661,1.147658404,1.135887168,1.118453194,1.12281982,1.151869286,1.195468741,1.245952092,1.28539455,1.298659914
Iraq,IRQ,2.831555212,2.952675402,3.028682086,3.06800865,3.105191452,3.133951808,3.117709159,3.050906923,2.953729641,2.860292439,2.784582287,2.715514769,2.656908165,2.61434079,2.555267908,2.51722747,2.569439057,2.730604031,2.950706677,3.18696753,3.362777672,3.429081831
Ireland,IRL,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.364213884,0.220500759,0.248160454
